Symbol,Datetime_Entry,Qty,Price,Exit_date,Exit_Price,PnL,equity_curve
NSE:JINDALSTEL-EQ,2023-10-17 05:30:00+05:30,1000,692.85,2023-10-25 05:30:00+05:30,651.45,-41399.99999999998,10049930.33000001
NSE:LODHA-EQ,2023-10-17 05:30:00+05:30,847,817.7,2023-10-25 05:30:00+05:30,758.65,-50015.35000000006,9999914.98000001
NSE:MAZDOCK-EQ,2023-10-17 05:30:00+05:30,643,1076.9,2023-10-25 05:30:00+05:30,927.55,-96032.05000000009,9903882.930000009
NSE:PFC-EQ,2023-10-17 05:30:00+05:30,2757,251.4,2023-10-25 05:30:00+05:30,237.2,-39149.400000000045,9864733.530000009
NSE:PNB-EQ,2023-10-17 05:30:00+05:30,9145,75.8,2023-10-25 05:30:00+05:30,69.5,-57613.49999999997,9807120.030000009
NSE:RECLTD-EQ,2023-10-17 05:30:00+05:30,2357,294.1,2023-10-25 05:30:00+05:30,273.3,-49025.60000000003,9758094.430000009
NSE:SHRIRAMFIN-EQ,2023-10-17 05:30:00+05:30,1835,377.69,2023-10-25 05:30:00+05:30,363.23,-26534.099999999962,9731560.33000001
NSE:UNIONBANK-EQ,2023-10-17 05:30:00+05:30,6580,105.35,2023-10-25 05:30:00+05:30,95.1,-67445.0,9664115.33000001
NSE:VBL-EQ,2023-10-17 05:30:00+05:30,1863,372.04,2023-10-25 05:30:00+05:30,353.68,-34204.68000000002,9629910.65000001
NSE:BANKBARODA-EQ,2023-10-25 05:30:00+05:30,3295,194.8,2023-10-31 05:30:00+05:30,196.2,4612.999999999925,9634523.65000001
NSE:CGPOWER-EQ,2023-10-25 05:30:00+05:30,1724,372.35,2023-10-31 05:30:00+05:30,390.1,30601.0,9665124.65000001
NSE:CHOLAFIN-EQ,2023-10-25 05:30:00+05:30,559,1147.05,2023-10-31 05:30:00+05:30,1137.3,-5450.25,9659674.40000001
NSE:ETERNAL-EQ,2023-10-25 05:30:00+05:30,5930,108.25,2023-10-31 05:30:00+05:30,105.1,-18679.500000000033,9640994.90000001
NSE:HAL-EQ,2023-10-25 05:30:00+05:30,354,1809.85,2023-10-31 05:30:00+05:30,1823.05,4672.800000000016,9645667.70000001
NSE:IRFC-EQ,2023-10-25 05:30:00+05:30,9132,70.3,2023-10-31 05:30:00+05:30,72.6,21003.599999999973,9666671.30000001
NSE:JINDALSTEL-EQ,2023-10-25 05:30:00+05:30,985,651.45,2023-10-31 05:30:00+05:30,633.8,-17385.25000000009,9649286.05000001
NSE:MAZDOCK-EQ,2023-10-25 05:30:00+05:30,692,927.55,2023-10-31 05:30:00+05:30,983.4,38648.20000000002,9687934.25000001
NSE:PFC-EQ,2023-10-25 05:30:00+05:30,2706,237.2,2023-10-31 05:30:00+05:30,246.6,25436.400000000016,9713370.65000001
NSE:PNB-EQ,2023-10-25 05:30:00+05:30,9237,69.5,2023-10-31 05:30:00+05:30,73.0,32329.5,9745700.15000001
NSE:RECLTD-EQ,2023-10-25 05:30:00+05:30,2349,273.3,2023-10-31 05:30:00+05:30,287.6,33590.700000000026,9779290.850000009
NSE:SHRIRAMFIN-EQ,2023-10-25 05:30:00+05:30,1767,363.23,2023-10-31 05:30:00+05:30,375.97,22511.580000000016,9801802.430000009
NSE:TMPV-EQ,2023-10-25 05:30:00+05:30,1660,386.58,2023-10-31 05:30:00+05:30,381.0,-9262.799999999974,9792539.630000008
NSE:UNIONBANK-EQ,2023-10-25 05:30:00+05:30,6750,95.1,2023-10-31 05:30:00+05:30,101.6,43875.0,9836414.630000008
NSE:VBL-EQ,2023-10-25 05:30:00+05:30,1815,353.68,2023-10-31 05:30:00+05:30,363.52,17859.599999999955,9854274.230000008
NSE:CGPOWER-EQ,2023-10-31 05:30:00+05:30,1684,390.1,2023-11-07 05:30:00+05:30,388.25,-3115.4000000000383,9851158.830000008
NSE:CHOLAFIN-EQ,2023-10-31 05:30:00+05:30,577,1137.3,2023-11-07 05:30:00+05:30,1142.4,2942.700000000079,9854101.530000007
NSE:ETERNAL-EQ,2023-10-31 05:30:00+05:30,6250,105.1,2023-11-07 05:30:00+05:30,121.3,101250.00000000001,9955351.530000007
NSE:HAL-EQ,2023-10-31 05:30:00+05:30,360,1823.05,2023-11-07 05:30:00+05:30,2017.15,69876.00000000004,10025227.530000007
NSE:IRFC-EQ,2023-10-31 05:30:00+05:30,9048,72.6,2023-11-07 05:30:00+05:30,73.05,4071.600000000026,10029299.130000006
NSE:JINDALSTEL-EQ,2023-10-31 05:30:00+05:30,1036,633.8,2023-11-07 05:30:00+05:30,630.35,-3574.1999999999293,10025724.930000007
NSE:LODHA-EQ,2023-10-31 05:30:00+05:30,834,787.7,2023-11-07 05:30:00+05:30,840.05,43659.89999999992,10069384.830000008
NSE:LT-EQ,2023-10-31 05:30:00+05:30,224,2929.05,2023-11-07 05:30:00+05:30,2961.3,7224.0,10076608.830000008
NSE:MAZDOCK-EQ,2023-10-31 05:30:00+05:30,668,983.4,2023-11-07 05:30:00+05:30,986.0,1736.8000000000152,10078345.630000008
NSE:PFC-EQ,2023-10-31 05:30:00+05:30,2664,246.6,2023-11-07 05:30:00+05:30,263.05,43822.80000000005,10122168.430000009
NSE:PNB-EQ,2023-10-31 05:30:00+05:30,8999,73.0,2023-11-07 05:30:00+05:30,76.15,28346.85000000005,10150515.280000009
NSE:RECLTD-EQ,2023-10-31 05:30:00+05:30,2284,287.6,2023-11-07 05:30:00+05:30,308.45,47621.39999999992,10198136.680000009
NSE:SHRIRAMFIN-EQ,2023-10-31 05:30:00+05:30,1747,375.97,2023-11-07 05:30:00+05:30,397.44,37508.089999999946,10235644.770000009
NSE:UNIONBANK-EQ,2023-10-31 05:30:00+05:30,6466,101.6,2023-11-07 05:30:00+05:30,104.85,21014.5,10256659.270000009
NSE:VBL-EQ,2023-10-31 05:30:00+05:30,1807,363.52,2023-11-07 05:30:00+05:30,396.48,59558.72000000007,10316217.99000001
NSE:CGPOWER-EQ,2023-11-07 05:30:00+05:30,1771,388.25,2023-11-15 05:30:00+05:30,394.3,10714.55000000002,10326932.54000001
NSE:CHOLAFIN-EQ,2023-11-07 05:30:00+05:30,602,1142.4,2023-11-15 05:30:00+05:30,1166.75,14658.699999999946,10341591.24000001
NSE:ETERNAL-EQ,2023-11-07 05:30:00+05:30,5669,121.3,2023-11-15 05:30:00+05:30,120.25,-5952.449999999983,10335638.79000001
NSE:HAL-EQ,2023-11-07 05:30:00+05:30,340,2017.15,2023-11-15 05:30:00+05:30,2091.0,25108.99999999997,10360747.79000001
NSE:IRFC-EQ,2023-11-07 05:30:00+05:30,9414,73.05,2023-11-15 05:30:00+05:30,73.5,4236.300000000027,10364984.090000011
NSE:LODHA-EQ,2023-11-07 05:30:00+05:30,818,840.05,2023-11-15 05:30:00+05:30,852.75,10388.600000000037,10375372.69000001
NSE:LT-EQ,2023-11-07 05:30:00+05:30,232,2961.3,2023-11-15 05:30:00+05:30,3064.95,24046.799999999916,10399419.490000011
NSE:MAZDOCK-EQ,2023-11-07 05:30:00+05:30,697,986.0,2023-11-15 05:30:00+05:30,999.35,9304.950000000015,10408724.44000001
NSE:PFC-EQ,2023-11-07 05:30:00+05:30,2614,263.05,2023-11-15 05:30:00+05:30,310.4,123772.8999999999,10532497.340000011
NSE:PNB-EQ,2023-11-07 05:30:00+05:30,9031,76.15,2023-11-15 05:30:00+05:30,78.95,25286.799999999974,10557784.140000012
NSE:RECLTD-EQ,2023-11-07 05:30:00+05:30,2229,308.45,2023-11-15 05:30:00+05:30,333.85,56616.60000000008,10614400.740000011
NSE:SHRIRAMFIN-EQ,2023-11-07 05:30:00+05:30,1730,397.44,2023-11-15 05:30:00+05:30,407.15,16798.299999999963,10631199.040000012
NSE:TMPV-EQ,2023-11-07 05:30:00+05:30,1759,390.91,2023-11-15 05:30:00+05:30,407.0,28302.309999999958,10659501.350000013
NSE:UNIONBANK-EQ,2023-11-07 05:30:00+05:30,6559,104.85,2023-11-15 05:30:00+05:30,112.6,50832.25,10710333.600000013
NSE:VBL-EQ,2023-11-07 05:30:00+05:30,1734,396.48,2023-11-15 05:30:00+05:30,405.68,15952.799999999981,10726286.400000013
NSE:CGPOWER-EQ,2023-11-15 05:30:00+05:30,1813,394.3,2023-11-21 05:30:00+05:30,391.15,-5710.950000000062,10720575.450000014
NSE:CHOLAFIN-EQ,2023-11-15 05:30:00+05:30,612,1166.75,2023-11-21 05:30:00+05:30,1103.85,-38494.800000000054,10682080.650000013
NSE:ETERNAL-EQ,2023-11-15 05:30:00+05:30,5946,120.25,2023-11-21 05:30:00+05:30,116.5,-22297.5,10659783.150000013
NSE:HAL-EQ,2023-11-15 05:30:00+05:30,341,2091.0,2023-11-21 05:30:00+05:30,2144.3,18175.30000000006,10677958.450000014
NSE:INDIGO-EQ,2023-11-15 05:30:00+05:30,281,2543.35,2023-11-21 05:30:00+05:30,2625.85,23182.5,10701140.950000014
NSE:IRFC-EQ,2023-11-15 05:30:00+05:30,9729,73.5,2023-11-21 05:30:00+05:30,76.85,32592.149999999943,10733733.100000015
NSE:LODHA-EQ,2023-11-15 05:30:00+05:30,838,852.75,2023-11-21 05:30:00+05:30,861.7,7500.100000000039,10741233.200000014
NSE:LT-EQ,2023-11-15 05:30:00+05:30,233,3064.95,2023-11-21 05:30:00+05:30,3074.85,2306.700000000021,10743539.900000013
NSE:MAZDOCK-EQ,2023-11-15 05:30:00+05:30,715,999.35,2023-11-21 05:30:00+05:30,995.25,-2931.5000000000164,10740608.400000013
NSE:PFC-EQ,2023-11-15 05:30:00+05:30,2303,310.4,2023-11-21 05:30:00+05:30,319.55,21072.450000000077,10761680.850000013
NSE:PNB-EQ,2023-11-15 05:30:00+05:30,9057,78.95,2023-11-21 05:30:00+05:30,78.05,-8151.300000000051,10753529.550000012
NSE:RECLTD-EQ,2023-11-15 05:30:00+05:30,2141,333.85,2023-11-21 05:30:00+05:30,339.1,11240.25,10764769.800000012
NSE:TMPV-EQ,2023-11-15 05:30:00+05:30,1756,407.0,2023-11-21 05:30:00+05:30,413.15,10799.39999999996,10775569.200000012
NSE:UNIONBANK-EQ,2023-11-15 05:30:00+05:30,6350,112.6,2023-11-21 05:30:00+05:30,109.5,-19684.999999999964,10755884.200000012
NSE:VBL-EQ,2023-11-15 05:30:00+05:30,1762,405.68,2023-11-21 05:30:00+05:30,415.12,16633.279999999995,10772517.480000012
NSE:BAJAJ-AUTO-EQ,2023-11-21 05:30:00+05:30,126,5685.95,2023-11-28 05:30:00+05:30,5998.15,39337.199999999975,10811854.68000001
NSE:CHOLAFIN-EQ,2023-11-21 05:30:00+05:30,650,1103.85,2023-11-28 05:30:00+05:30,1106.25,1560.0000000000591,10813414.68000001
NSE:ETERNAL-EQ,2023-11-21 05:30:00+05:30,6164,116.5,2023-11-28 05:30:00+05:30,113.8,-16642.800000000017,10796771.88000001
NSE:IRFC-EQ,2023-11-21 05:30:00+05:30,9345,76.85,2023-11-28 05:30:00+05:30,75.6,-11681.25,10785090.63000001
NSE:LODHA-EQ,2023-11-21 05:30:00+05:30,833,861.7,2023-11-28 05:30:00+05:30,869.5,6497.399999999962,10791588.03000001
NSE:LT-EQ,2023-11-21 05:30:00+05:30,233,3074.85,2023-11-28 05:30:00+05:30,3050.0,-5790.049999999979,10785797.98000001
NSE:MAZDOCK-EQ,2023-11-21 05:30:00+05:30,721,995.25,2023-11-28 05:30:00+05:30,1007.68,8962.029999999964,10794760.01000001
NSE:PFC-EQ,2023-11-21 05:30:00+05:30,2247,319.55,2023-11-28 05:30:00+05:30,320.55,2247.0,10797007.01000001
NSE:PNB-EQ,2023-11-21 05:30:00+05:30,9201,78.05,2023-11-28 05:30:00+05:30,78.55,4600.5,10801607.51000001
NSE:RECLTD-EQ,2023-11-21 05:30:00+05:30,2117,339.1,2023-11-28 05:30:00+05:30,339.05,-105.85000000002407,10801501.66000001
NSE:SHRIRAMFIN-EQ,2023-11-21 05:30:00+05:30,1795,399.97,2023-11-28 05:30:00+05:30,393.14,-12259.850000000073,10789241.81000001
NSE:TMPV-EQ,2023-11-21 05:30:00+05:30,1738,413.15,2023-11-28 05:30:00+05:30,422.73,16650.04000000007,10805891.85000001
NSE:TRENT-EQ,2023-11-21 05:30:00+05:30,274,2613.75,2023-11-28 05:30:00+05:30,2671.75,15892.0,10821783.85000001
NSE:UNIONBANK-EQ,2023-11-21 05:30:00+05:30,6558,109.5,2023-11-28 05:30:00+05:30,108.2,-8525.399999999981,10813258.45000001
NSE:VBL-EQ,2023-11-21 05:30:00+05:30,1730,415.12,2023-11-28 05:30:00+05:30,423.98,15327.800000000023,10828586.250000011
NSE:BAJAJ-AUTO-EQ,2023-11-28 05:30:00+05:30,120,5998.15,2023-12-05 05:30:00+05:30,6140.1,17034.000000000087,10845620.250000011
NSE:CHOLAFIN-EQ,2023-11-28 05:30:00+05:30,652,1106.25,2023-12-05 05:30:00+05:30,1139.6,21744.19999999994,10867364.45000001
NSE:ETERNAL-EQ,2023-11-28 05:30:00+05:30,6343,113.8,2023-12-05 05:30:00+05:30,116.75,18711.850000000017,10886076.30000001
NSE:IRFC-EQ,2023-11-28 05:30:00+05:30,9549,75.6,2023-12-05 05:30:00+05:30,76.15,5251.950000000109,10891328.25000001
NSE:LODHA-EQ,2023-11-28 05:30:00+05:30,830,869.5,2023-12-05 05:30:00+05:30,913.8,36768.99999999996,10928097.25000001
NSE:MAZDOCK-EQ,2023-11-28 05:30:00+05:30,716,1007.68,2023-12-05 05:30:00+05:30,1000.65,-5033.4799999999805,10923063.770000009
NSE:PFC-EQ,2023-11-28 05:30:00+05:30,2252,320.55,2023-12-05 05:30:00+05:30,377.25,127688.39999999998,11050752.17000001
NSE:PNB-EQ,2023-11-28 05:30:00+05:30,9190,78.55,2023-12-05 05:30:00+05:30,85.0,59275.50000000003,11110027.67000001
NSE:RECLTD-EQ,2023-11-28 05:30:00+05:30,2129,339.05,2023-12-05 05:30:00+05:30,392.1,112943.45000000003,11222971.120000008
NSE:SHRIRAMFIN-EQ,2023-11-28 05:30:00+05:30,1836,393.14,2023-12-05 05:30:00+05:30,413.99,38280.60000000004,11261251.720000008
NSE:TMPV-EQ,2023-11-28 05:30:00+05:30,1707,422.73,2023-12-05 05:30:00+05:30,429.67,11846.579999999996,11273098.300000008
NSE:TRENT-EQ,2023-11-28 05:30:00+05:30,270,2671.75,2023-12-05 05:30:00+05:30,2874.75,54810.0,11327908.300000008
NSE:TVSMOTOR-EQ,2023-11-28 05:30:00+05:30,395,1824.1,2023-12-05 05:30:00+05:30,1903.0,31165.500000000036,11359073.800000008
NSE:VBL-EQ,2023-11-28 05:30:00+05:30,1702,423.98,2023-12-05 05:30:00+05:30,424.74,1293.5199999999845,11360367.320000008
NSE:ZYDUSLIFE-EQ,2023-11-28 05:30:00+05:30,1146,629.8,2023-12-05 05:30:00+05:30,634.05,4870.5,11365237.820000008
NSE:BAJAJ-AUTO-EQ,2023-12-05 05:30:00+05:30,123,6140.1,2023-12-12 05:30:00+05:30,6254.2,14034.299999999934,11379272.120000008
NSE:CHOLAFIN-EQ,2023-12-05 05:30:00+05:30,664,1139.6,2023-12-12 05:30:00+05:30,1177.25,24999.60000000006,11404271.720000008
NSE:DLF-EQ,2023-12-05 05:30:00+05:30,1165,650.1,2023-12-12 05:30:00+05:30,662.6,14562.5,11418834.220000008
NSE:ETERNAL-EQ,2023-12-05 05:30:00+05:30,6489,116.75,2023-12-12 05:30:00+05:30,116.75,0.0,11418834.220000008
NSE:IRFC-EQ,2023-12-05 05:30:00+05:30,9949,76.15,2023-12-12 05:30:00+05:30,83.05,68648.09999999992,11487482.320000008
NSE:LODHA-EQ,2023-12-05 05:30:00+05:30,829,913.8,2023-12-12 05:30:00+05:30,894.8,-15751.0,11471731.320000008
NSE:MAZDOCK-EQ,2023-12-05 05:30:00+05:30,757,1000.65,2023-12-12 05:30:00+05:30,1036.85,27403.399999999947,11499134.720000008
NSE:PFC-EQ,2023-12-05 05:30:00+05:30,2008,377.25,2023-12-12 05:30:00+05:30,389.7,24999.599999999977,11524134.320000008
NSE:RECLTD-EQ,2023-12-05 05:30:00+05:30,1932,392.1,2023-12-12 05:30:00+05:30,408.2,31105.199999999935,11555239.520000007
NSE:SHRIRAMFIN-EQ,2023-12-05 05:30:00+05:30,1830,413.99,2023-12-12 05:30:00+05:30,399.05,-27340.199999999997,11527899.320000008
NSE:SOLARINDS-EQ,2023-12-05 05:30:00+05:30,127,5937.65,2023-12-12 05:30:00+05:30,6529.1,75114.1500000001,11603013.470000008
NSE:TMPV-EQ,2023-12-05 05:30:00+05:30,1763,429.67,2023-12-12 05:30:00+05:30,433.58,6893.3299999999435,11609906.800000008
NSE:TRENT-EQ,2023-12-05 05:30:00+05:30,263,2874.75,2023-12-12 05:30:00+05:30,2883.55,2314.400000000048,11612221.200000009
NSE:TVSMOTOR-EQ,2023-12-05 05:30:00+05:30,398,1903.0,2023-12-12 05:30:00+05:30,1937.8,13850.399999999981,11626071.600000009
NSE:VBL-EQ,2023-12-05 05:30:00+05:30,1783,424.74,2023-12-12 05:30:00+05:30,432.04,13015.90000000002,11639087.50000001
NSE:CHOLAFIN-EQ,2023-12-12 05:30:00+05:30,659,1177.25,2023-12-19 05:30:00+05:30,1249.65,47711.60000000006,11686799.100000009
NSE:ETERNAL-EQ,2023-12-12 05:30:00+05:30,6646,116.75,2023-12-19 05:30:00+05:30,130.25,89721.0,11776520.100000009
NSE:HAL-EQ,2023-12-12 05:30:00+05:30,283,2739.9,2023-12-19 05:30:00+05:30,2787.45,13456.649999999923,11789976.75000001
NSE:IRFC-EQ,2023-12-12 05:30:00+05:30,9343,83.05,2023-12-19 05:30:00+05:30,100.1,159298.14999999997,11949274.90000001
NSE:LODHA-EQ,2023-12-12 05:30:00+05:30,867,894.8,2023-12-19 05:30:00+05:30,920.9,22628.70000000002,11971903.600000009
NSE:MAZDOCK-EQ,2023-12-12 05:30:00+05:30,748,1036.85,2023-12-19 05:30:00+05:30,1069.97,24773.76000000009,11996677.360000009
NSE:PFC-EQ,2023-12-12 05:30:00+05:30,1991,389.7,2023-12-19 05:30:00+05:30,408.75,37928.550000000025,12034605.91000001
NSE:RECLTD-EQ,2023-12-12 05:30:00+05:30,1900,408.2,2023-12-19 05:30:00+05:30,435.15,51204.99999999998,12085810.91000001
NSE:SHRIRAMFIN-EQ,2023-12-12 05:30:00+05:30,1944,399.05,2023-12-19 05:30:00+05:30,411.91,24999.840000000026,12110810.75000001
NSE:SOLARINDS-EQ,2023-12-12 05:30:00+05:30,118,6529.1,2023-12-19 05:30:00+05:30,6761.9,27470.399999999914,12138281.15000001
NSE:TMPV-EQ,2023-12-12 05:30:00+05:30,1789,433.58,2023-12-19 05:30:00+05:30,441.79,14687.690000000064,12152968.84000001
NSE:TRENT-EQ,2023-12-12 05:30:00+05:30,269,2883.55,2023-12-19 05:30:00+05:30,3000.8,31540.25,12184509.09000001
NSE:TVSMOTOR-EQ,2023-12-12 05:30:00+05:30,400,1937.8,2023-12-19 05:30:00+05:30,1968.7,12360.000000000036,12196869.09000001
NSE:VBL-EQ,2023-12-12 05:30:00+05:30,1795,432.04,2023-12-19 05:30:00+05:30,468.66,65732.90000000001,12262601.99000001
NSE:ZYDUSLIFE-EQ,2023-12-12 05:30:00+05:30,1221,635.4,2023-12-19 05:30:00+05:30,685.85,61599.450000000055,12324201.440000009
NSE:BAJAJ-AUTO-EQ,2023-12-19 05:30:00+05:30,128,6419.0,2023-12-26 05:30:00+05:30,6464.55,5830.400000000023,12330031.84000001
NSE:DLF-EQ,2023-12-19 05:30:00+05:30,1177,698.05,2023-12-26 05:30:00+05:30,714.85,19773.60000000008,12349805.440000009
NSE:ETERNAL-EQ,2023-12-19 05:30:00+05:30,6307,130.25,2023-12-26 05:30:00+05:30,125.0,-33111.75,12316693.690000009
NSE:HAL-EQ,2023-12-19 05:30:00+05:30,294,2787.45,2023-12-26 05:30:00+05:30,2820.65,9760.80000000008,12326454.49000001
NSE:IRFC-EQ,2023-12-19 05:30:00+05:30,8207,100.1,2023-12-26 05:30:00+05:30,97.4,-22158.899999999907,12304295.59000001
NSE:LODHA-EQ,2023-12-19 05:30:00+05:30,892,920.9,2023-12-26 05:30:00+05:30,952.8,28454.79999999998,12332750.39000001
NSE:MAZDOCK-EQ,2023-12-19 05:30:00+05:30,767,1069.97,2023-12-26 05:30:00+05:30,1143.93,56727.32000000003,12389477.71000001
NSE:PFC-EQ,2023-12-19 05:30:00+05:30,2010,408.75,2023-12-26 05:30:00+05:30,392.25,-33165.0,12356312.71000001
NSE:RECLTD-EQ,2023-12-19 05:30:00+05:30,1888,435.15,2023-12-26 05:30:00+05:30,419.0,-30491.199999999957,12325821.510000011
NSE:SOLARINDS-EQ,2023-12-19 05:30:00+05:30,121,6761.9,2023-12-26 05:30:00+05:30,6793.15,3781.25,12329602.760000011
NSE:TMPV-EQ,2023-12-19 05:30:00+05:30,1859,441.79,2023-12-26 05:30:00+05:30,436.09,-10596.300000000085,12319006.46000001
NSE:TRENT-EQ,2023-12-19 05:30:00+05:30,273,3000.8,2023-12-26 05:30:00+05:30,2970.0,-8408.400000000049,12310598.06000001
NSE:TVSMOTOR-EQ,2023-12-19 05:30:00+05:30,417,1968.7,2023-12-26 05:30:00+05:30,1996.2,11467.5,12322065.56000001
NSE:VBL-EQ,2023-12-19 05:30:00+05:30,1753,468.66,2023-12-26 05:30:00+05:30,500.02,54974.07999999992,12377039.64000001
NSE:ZYDUSLIFE-EQ,2023-12-19 05:30:00+05:30,1197,685.85,2023-12-26 05:30:00+05:30,676.2,-11551.049999999972,12365488.59000001
NSE:BAJAJ-AUTO-EQ,2023-12-26 05:30:00+05:30,127,6464.55,2024-01-02 05:30:00+05:30,6665.05,25463.5,12390952.09000001
NSE:CGPOWER-EQ,2023-12-26 05:30:00+05:30,1771,465.3,2024-01-02 05:30:00+05:30,452.05,-23465.75,12367486.34000001
NSE:DLF-EQ,2023-12-26 05:30:00+05:30,1153,714.85,2024-01-02 05:30:00+05:30,713.85,-1153.0,12366333.34000001
NSE:ETERNAL-EQ,2023-12-26 05:30:00+05:30,6594,125.0,2024-01-02 05:30:00+05:30,128.7,24397.799999999927,12390731.14000001
NSE:HAL-EQ,2023-12-26 05:30:00+05:30,292,2820.65,2024-01-02 05:30:00+05:30,2791.8,-8424.199999999973,12382306.94000001
NSE:IRFC-EQ,2023-12-26 05:30:00+05:30,8463,97.4,2024-01-02 05:30:00+05:30,100.0,22003.799999999952,12404310.740000011
NSE:LODHA-EQ,2023-12-26 05:30:00+05:30,865,952.8,2024-01-02 05:30:00+05:30,1014.5,53370.50000000004,12457681.240000011
NSE:MAZDOCK-EQ,2023-12-26 05:30:00+05:30,720,1143.93,2024-01-02 05:30:00+05:30,1123.47,-14731.200000000026,12442950.040000012
NSE:PFC-EQ,2023-12-26 05:30:00+05:30,2101,392.25,2024-01-02 05:30:00+05:30,389.65,-5462.600000000048,12437487.440000013
NSE:RECLTD-EQ,2023-12-26 05:30:00+05:30,1967,419.0,2024-01-02 05:30:00+05:30,419.7,1376.8999999999776,12438864.340000013
NSE:SOLARINDS-EQ,2023-12-26 05:30:00+05:30,121,6793.15,2024-01-02 05:30:00+05:30,6678.85,-13830.299999999912,12425034.040000012
NSE:TMPV-EQ,2023-12-26 05:30:00+05:30,1890,436.09,2024-01-02 05:30:00+05:30,475.39,74277.00000000001,12499311.040000012
NSE:TRENT-EQ,2023-12-26 05:30:00+05:30,277,2970.0,2024-01-02 05:30:00+05:30,2995.2,6980.39999999995,12506291.440000013
NSE:TVSMOTOR-EQ,2023-12-26 05:30:00+05:30,412,1996.2,2024-01-02 05:30:00+05:30,1969.15,-11144.59999999998,12495146.840000013
NSE:ZYDUSLIFE-EQ,2023-12-26 05:30:00+05:30,1219,676.2,2024-01-02 05:30:00+05:30,712.25,43944.949999999946,12539091.790000012
NSE:ABB-EQ,2024-01-02 05:30:00+05:30,177,4701.6,2024-01-09 05:30:00+05:30,4920.4,38727.599999999875,12577819.390000012
NSE:BAJAJ-AUTO-EQ,2024-01-02 05:30:00+05:30,125,6665.05,2024-01-09 05:30:00+05:30,7093.9,53606.249999999935,12631425.640000012
NSE:CGPOWER-EQ,2024-01-02 05:30:00+05:30,1849,452.05,2024-01-09 05:30:00+05:30,470.95,34946.099999999955,12666371.740000011
NSE:DLF-EQ,2024-01-02 05:30:00+05:30,1171,713.85,2024-01-09 05:30:00+05:30,789.6,88703.25,12755074.990000011
NSE:ETERNAL-EQ,2024-01-02 05:30:00+05:30,6495,128.7,2024-01-09 05:30:00+05:30,134.3,36372.000000000146,12791446.990000011
NSE:HAL-EQ,2024-01-02 05:30:00+05:30,299,2791.8,2024-01-09 05:30:00+05:30,3010.25,65316.549999999945,12856763.540000012
NSE:IRFC-EQ,2024-01-02 05:30:00+05:30,8359,100.0,2024-01-09 05:30:00+05:30,100.1,835.8999999999525,12857599.440000013
NSE:LODHA-EQ,2024-01-02 05:30:00+05:30,823,1014.5,2024-01-09 05:30:00+05:30,1131.9,96620.20000000007,12954219.640000012
NSE:MAZDOCK-EQ,2024-01-02 05:30:00+05:30,744,1123.47,2024-01-09 05:30:00+05:30,1115.2,-6152.8799999999865,12948066.760000011
NSE:NTPC-EQ,2024-01-02 05:30:00+05:30,2731,306.0,2024-01-09 05:30:00+05:30,319.75,37551.25,12985618.010000011
NSE:PFC-EQ,2024-01-02 05:30:00+05:30,2145,389.65,2024-01-09 05:30:00+05:30,393.8,8901.750000000073,12994519.760000011
NSE:RECLTD-EQ,2024-01-02 05:30:00+05:30,1991,419.7,2024-01-09 05:30:00+05:30,428.8,18118.100000000046,13012637.86000001
NSE:TMPV-EQ,2024-01-02 05:30:00+05:30,1758,475.39,2024-01-09 05:30:00+05:30,484.73,16419.720000000056,13029057.580000011
NSE:TRENT-EQ,2024-01-02 05:30:00+05:30,279,2995.2,2024-01-09 05:30:00+05:30,3115.45,33549.75,13062607.330000011
NSE:TVSMOTOR-EQ,2024-01-02 05:30:00+05:30,424,1969.15,2024-01-09 05:30:00+05:30,2018.9,21094.0,13083701.330000011
NSE:ABB-EQ,2024-01-09 05:30:00+05:30,177,4920.4,2024-01-16 05:30:00+05:30,4809.3,-19664.699999999903,13064036.630000012
NSE:ADANIPOWER-EQ,2024-01-09 05:30:00+05:30,8080,107.95,2024-01-16 05:30:00+05:30,106.46,-12039.200000000073,13051997.430000013
NSE:BAJAJ-AUTO-EQ,2024-01-09 05:30:00+05:30,122,7093.9,2024-01-16 05:30:00+05:30,7293.95,24406.10000000002,13076403.530000012
NSE:CGPOWER-EQ,2024-01-09 05:30:00+05:30,1852,470.95,2024-01-16 05:30:00+05:30,452.4,-34354.60000000002,13042048.930000013
NSE:DLF-EQ,2024-01-09 05:30:00+05:30,1104,789.6,2024-01-16 05:30:00+05:30,786.85,-3036.0,13039012.930000013
NSE:ETERNAL-EQ,2024-01-09 05:30:00+05:30,6494,134.3,2024-01-16 05:30:00+05:30,133.55,-4870.5,13034142.430000013
NSE:HAL-EQ,2024-01-09 05:30:00+05:30,289,3010.25,2024-01-16 05:30:00+05:30,2993.55,-4826.299999999947,13029316.130000012
NSE:IRFC-EQ,2024-01-09 05:30:00+05:30,8713,100.1,2024-01-16 05:30:00+05:30,141.85,363767.75,13393083.880000012
NSE:MAZDOCK-EQ,2024-01-09 05:30:00+05:30,782,1115.2,2024-01-16 05:30:00+05:30,1163.0,37379.59999999996,13430463.480000012
NSE:NTPC-EQ,2024-01-09 05:30:00+05:30,2727,319.75,2024-01-16 05:30:00+05:30,311.5,-22497.75,13407965.730000012
NSE:PFC-EQ,2024-01-09 05:30:00+05:30,2214,393.8,2024-01-16 05:30:00+05:30,400.45,14723.09999999995,13422688.830000011
